filename,width,height,class,xmin,ymin,xmax,ymax
115_jpg.rf.c9e17af7ae9939e0b1a46689ddd794cd.jpg,416,416,close,78,377,108,401
115_jpg.rf.c9e17af7ae9939e0b1a46689ddd794cd.jpg,416,416,alarm,336,334,363,358
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,22,277,34,337,78
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,21,206,33,267,77
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,20,133,32,194,77
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,19,313,89,373,131
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,18,243,88,301,134
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,17,170,87,231,133
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,16,96,88,156,132
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,15,314,142,372,188
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,14,243,143,303,189
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,12,170,144,230,189
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,11,96,143,157,191
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,10,314,195,373,240
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,9,243,197,302,244
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,7,96,199,156,247
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,3,97,255,159,303
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,8,171,199,229,245
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,4,170,254,232,302
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,sL,171,309,234,356
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,P2,136,365,194,412
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,P1,209,362,268,409
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,5,244,252,303,300
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,6,315,250,373,298
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,2,244,306,304,354
31_jpg.rf.c8f370c6b5d46863f5a027cccc30f0de.jpg,416,416,R,279,359,336,406
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,led,172,79,224,121
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,unknown,179,180,193,194
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,unknown,206,181,218,194
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,alarm,194,209,208,220
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,13,205,243,220,260
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,11,179,246,195,261
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,9,205,270,220,285
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,7,179,274,194,289
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,5,206,297,220,312
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,3,179,302,194,318
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,1,206,323,220,339
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,G,178,330,195,346
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,open,179,371,196,387
455_jpg.rf.c7680832bb46be4c98a99dfe46a7965f.jpg,416,416,close,205,362,221,378
942_jpg.rf.c96d27b832043647c220e85516f1430c.jpg,416,416,up,164,145,242,204
942_jpg.rf.c96d27b832043647c220e85516f1430c.jpg,416,416,down,165,232,238,282
556_jpg.rf.c964f09a0e9522f08e55d7565b7591f9.jpg,416,416,open,59,72,177,233
556_jpg.rf.c964f09a0e9522f08e55d7565b7591f9.jpg,416,416,close,249,65,370,231
1693_jpg.rf.c9290f6135641af633df76d392639580.jpg,416,416,led,202,103,258,188
1693_jpg.rf.c9290f6135641af633df76d392639580.jpg,416,416,up,214,297,270,339
1502_jpg.rf.ca0e8cece95afa2e8e882d28588b0b62.jpg,416,416,keyhole,212,236,238,268
1502_jpg.rf.ca0e8cece95afa2e8e882d28588b0b62.jpg,416,416,empty,213,298,238,331
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,55,140,59,156,89
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,48,141,100,157,128
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,56,171,60,187,88
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,57,200,59,215,87
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,58,228,58,242,86
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,59,255,58,269,85
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,49,172,98,188,126
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,50,201,97,216,124
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,52,229,97,242,123
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,53,255,95,269,121
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,43,143,139,158,166
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,44,173,136,187,162
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,45,201,133,215,160
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,46,228,131,242,158
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,47,255,130,268,156
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,38,144,176,159,203
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,39,174,173,188,199
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,40,202,170,216,196
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,41,229,168,242,193
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,42,255,165,268,190
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,33,145,213,160,239
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,34,175,209,189,235
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,35,203,206,216,231
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,36,229,202,242,228
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,37,255,199,267,224
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,146,249,161,276
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,176,244,190,271
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,203,240,217,266
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,229,236,242,261
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,255,233,268,258
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,148,284,162,311
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,177,279,191,305
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,204,274,217,300
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,230,270,242,295
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,blur,256,266,267,290
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,L,149,320,163,347
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,10,178,314,191,339
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,11,205,308,217,333
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,19,231,303,243,328
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,21,256,298,268,322
968_jpg.rf.c9f7f74ff5bd13f9ec42b5d006afbba9.jpg,416,416,empty,230,383,244,409
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,led,184,63,253,120
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,35,184,192,205,204
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,36,209,192,230,204
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,31,184,205,205,217
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,32,209,205,230,217
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,33,233,204,254,216
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,28,184,218,205,230
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,29,209,217,230,229
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,30,233,217,254,229
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,25,184,231,205,243
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,26,210,230,231,242
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,27,233,230,254,242
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,21,184,243,205,255
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,22,209,242,230,254
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,23,233,242,254,253
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,18,184,255,205,267
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,19,209,255,230,266
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,20,234,254,255,266
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,15,185,267,206,279
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,16,209,267,231,278
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,17,232,266,254,277
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,10,185,280,206,291
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,11,209,279,230,290
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,12,234,278,255,290
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,7,186,293,205,302
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,8,211,292,230,301
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,9,234,291,253,301
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,M,186,305,205,314
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,5,210,304,230,314
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,6,235,303,253,313
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,3,234,315,253,325
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,2,211,316,230,326
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,1,186,317,206,328
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,open,186,328,205,340
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,close,235,326,254,337
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,alarm,210,339,230,351
1964_jpg.rf.ca45b0f40432f49934294150302dfd50.jpg,416,416,keyhole,197,374,211,382
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,text_call bell,164,72,189,93
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,text_overweight,226,68,265,97
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,5,165,117,188,135
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,6,234,117,256,135
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,3,165,145,188,163
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,4,234,145,256,163
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,1,164,172,189,191
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,2,232,173,256,190
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,UB,165,201,187,218
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,G,232,201,255,218
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,LG,232,228,255,246
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,text_door open,197,274,222,293
1682_jpg.rf.c88a39112f84597c480c8d4fbd2a37e5.jpg,416,416,switch,198,318,221,337
470_jpg.rf.c85fde94c0460d1a8fcd8e4f4313e0b8.jpg,416,416,up,167,120,228,204
470_jpg.rf.c85fde94c0460d1a8fcd8e4f4313e0b8.jpg,416,416,keyhole,165,207,226,291
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,led,205,83,273,166
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,alarm,237,280,249,302
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,36,222,320,235,342
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,35,223,345,235,365
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,31,223,369,235,390
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,32,240,369,252,391
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,33,256,368,268,389
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,28,223,395,235,415
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,29,240,394,252,414
1974_jpg.rf.c7d399bb46738d6bc62d88c4d5a9e9a7.jpg,416,416,30,257,392,269,416
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,8,171,68,203,109
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,6,174,122,204,161
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,7,216,126,246,166
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,3,175,168,202,206
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,5,216,173,244,212
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,1,177,212,203,247
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,2,216,218,242,253
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,LG,180,250,204,284
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,UG,216,257,240,290
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,alarm,163,285,187,316
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,close,199,292,223,322
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,open,235,297,258,331
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,keyhole,168,322,186,347
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,keyhole,235,334,255,359
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,keyhole,170,355,189,376
278_jpg.rf.c84605d7d16470aca56e0c0968121636.jpg,416,416,keyhole,233,368,253,389
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,alarm,172,366,187,392
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,open,218,359,233,385
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,close,241,357,256,382
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,open,364,376,376,407
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,close,382,393,396,416
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,B1,166,263,181,292
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,B1,382,347,397,379
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,1,182,260,197,287
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,1,365,301,379,332
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,2,199,259,212,286
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,2,383,317,398,348
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,5,214,257,229,284
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,5,367,272,380,301
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,7,230,256,244,282
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,7,384,283,398,314
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,8,245,255,259,281
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,8,368,242,379,270
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,9,166,220,181,246
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,9,385,251,399,279
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,10,182,218,196,245
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,10,368,211,381,241
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,11,198,217,212,243
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,11,386,218,400,248
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,12,213,216,228,242
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,12,369,180,382,210
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,14,229,215,243,241
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,14,387,184,401,217
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,15,245,214,258,240
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,15,370,148,382,177
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,16,165,176,179,202
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,16,389,150,402,182
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,17,181,175,195,201
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,17,371,115,383,144
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,18,198,174,212,199
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,18,389,114,403,147
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,19,214,172,227,198
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,19,371,82,384,113
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,20,229,172,243,197
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,20,390,80,404,111
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,led,143,51,276,153
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,CH,258,20,276,57
1971_jpg.rf.c87fca8d26ccf04fc8e8a72a5d2be91c.jpg,416,416,alarm,382,0,396,28
725_jpg.rf.cb02bef0dcf22604390f3dff302d05cb.jpg,416,416,up,200,185,245,210
725_jpg.rf.cb02bef0dcf22604390f3dff302d05cb.jpg,416,416,down,203,244,245,270
1478_jpg.rf.cb9a67d25de8454f66107c00512084a0.jpg,416,416,up,213,157,257,215
1478_jpg.rf.cb9a67d25de8454f66107c00512084a0.jpg,416,416,down,214,234,255,287
1214_jpg.rf.cc53465e9ef4909947c2dcc74bcca2d3.jpg,416,416,alarm,166,53,190,96
1214_jpg.rf.cc53465e9ef4909947c2dcc74bcca2d3.jpg,416,416,4,236,67,259,109
1214_jpg.rf.cc53465e9ef4909947c2dcc74bcca2d3.jpg,416,416,3,234,157,257,196
1214_jpg.rf.cc53465e9ef4909947c2dcc74bcca2d3.jpg,416,416,2,233,237,255,274
1214_jpg.rf.cc53465e9ef4909947c2dcc74bcca2d3.jpg,416,416,1,232,310,252,345
1214_jpg.rf.cc53465e9ef4909947c2dcc74bcca2d3.jpg,416,416,close,173,281,193,315
1214_jpg.rf.cc53465e9ef4909947c2dcc74bcca2d3.jpg,416,416,open,173,320,193,353
1214_jpg.rf.cc53465e9ef4909947c2dcc74bcca2d3.jpg,416,416,CH,171,236,192,271
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,18,243,126,263,146
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,alarm,242,282,260,299
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,open,241,297,260,313
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,close,260,298,277,313
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,16,243,143,263,163
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,14,243,160,263,178
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,12,242,175,262,194
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,10,242,192,262,210
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,8,241,208,262,225
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,6,241,223,261,242
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,4,240,238,261,256
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,1,240,253,261,270
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,17,262,142,282,162
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,15,262,159,282,178
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,13,262,175,281,194
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,11,262,191,280,210
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,9,262,207,280,225
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,7,262,221,280,240
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,5,261,237,279,255
1495_jpg.rf.c9f53506490ffdd877ab4afcd4301be2.jpg,416,416,2,261,253,280,271
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,led,196,56,229,95
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,blur,203,136,225,155
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,alarm,204,259,226,279
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,35,193,288,216,309
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,34,215,299,239,320
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,33,193,312,216,332
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,32,215,322,239,343
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,31,193,334,217,355
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,30,216,345,239,366
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,29,193,358,217,379
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,28,217,369,241,390
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,27,193,382,217,402
830_jpg.rf.c969a2690e361cbcd22f802a259b5601.jpg,416,416,26,217,393,241,414
316_jpg.rf.cb75df74ba541b1104630bfa2dd10894.jpg,416,416,up,245,244,273,281
316_jpg.rf.cb75df74ba541b1104630bfa2dd10894.jpg,416,416,blur,215,109,238,140
316_jpg.rf.cb75df74ba541b1104630bfa2dd10894.jpg,416,416,blur,279,110,302,141
369_jpg.rf.ca50ad032a1c4acf6572737773d25ef7.jpg,416,416,2,195,91,259,131
369_jpg.rf.ca50ad032a1c4acf6572737773d25ef7.jpg,416,416,1,198,136,256,172
369_jpg.rf.ca50ad032a1c4acf6572737773d25ef7.jpg,416,416,G,199,176,253,207
369_jpg.rf.ca50ad032a1c4acf6572737773d25ef7.jpg,416,416,LG,202,209,252,238
369_jpg.rf.ca50ad032a1c4acf6572737773d25ef7.jpg,416,416,open,178,268,223,292
369_jpg.rf.ca50ad032a1c4acf6572737773d25ef7.jpg,416,416,close,231,265,276,289
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,alarm,232,57,265,71
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,1,178,139,212,161
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,5,222,139,257,161
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,G,177,164,211,185
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,4,219,164,254,184
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,UB,178,188,210,207
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,3,218,188,250,207
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,LB,176,210,208,229
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,keyhole,173,317,185,324
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,2,215,210,248,229
533_jpg.rf.ca6dc7e98e1f732c08c6fb823bf26dd7.jpg,416,416,open,176,238,206,256
